Source;Target;Weight
Le Pen;Macron;68
Le Pen;Hitler;10
Le Pen;Wilderse;186
Le Pen;Juncker;52
Le Pen;Von der Leyen;6
Le Pen;Foldyna;40
Le Pen;Moravec;8
Le Pen;Dvořák;8
Le Pen;Bakala;7
Le Pen;Feri;12
Le Pen;Nos;54
Le Pen;Šojdrová;13
Le Pen;Wilder;74
Le Pen;Hrnčíř;28
Le Pen;Makron;25
Le Pen;Blaško;40
Le Pen;Doležal;31
Le Pen;Klaus ml.;10
Le Pen;Novotný;29
Le Pen;Palacký;6
Le Pen;Charanzová;6
Le Pen;Holík;18
Le Pen;Brichta;26
Le Pen;Dlabajová;6
Le Pen;Horák;28
Le Pen;Ježek;6
Le Pen;Šlachta;13
Le Pen;Hahnova;28
Le Pen;Dopita;29
Le Pen;Teličko;6
Le Pen;HENNER;28
Le Pen;Paul;28
Le Pen;Schmeidler;28
Le Pen;Atkinson;39
Le Pen;Běrský;23
Le Pen;Pošarová;28
Le Pen;Štětina;6
Le Pen;Konečný;6
Le Pen;Chytra;6
Le Pen;Vašíček;28
Le Pen;Schubert;29
Le Pen;Lukeš;28
Le Pen;Veleba;20
Le Pen;Čermák;28
Le Pen;Pupava;28
Le Pen;DICKFELD;28
Le Pen;Mitterwald;28
Le Pen;Vostenak;28
Le Pen;Hofer;12
Le Pen;Danna;21
Le Pen;Matteo;6
Le Pen;Strache;7
Salvini;Merkelová;65
Salvini;Orbán;58
Salvini;Trump;18
Salvini;David;54
Salvini;Klaus;8
Salvini;Bartoš;16
Salvini;Soros;36
Salvini;Macron;43
Salvini;Wilderse;153
Salvini;Juncker;51
Salvini;Von der Leyen;10
Salvini;Foldyna;48
Salvini;Jourová;7
Salvini;Feri;14
Salvini;Nos;30
Salvini;Šojdrová;10
Salvini;Wilder;62
Salvini;Hrnčíř;28
Salvini;Makron;14
Salvini;Blaško;40
Salvini;Doležal;31
Salvini;Klaus ml.;11
Salvini;Novotný;29
Salvini;Jedlička;19
Salvini;Palacký;26
Salvini;Jandejsek;19
Salvini;Horák;28
Salvini;Šlachta;13
Salvini;Hahnova;28
Salvini;Johansson;6
Salvini;Dopita;29
Salvini;HENNER;28
Salvini;Paul;28
Salvini;Schmeidler;28
Salvini;Atkinson;16
Salvini;Hannan;19
Salvini;Běrský;23
Salvini;Pošarová;28
Salvini;Piketty;19
Salvini;Vašíček;28
Salvini;Schubert;29
Salvini;Lukeš;28
Salvini;Čermák;28
Salvini;Pupava;28
Salvini;DICKFELD;28
Salvini;Mitterwald;28
Salvini;Vostenak;28
Salvini;Matteo;17
Salvini;Conte;8
Salvini;Strache;6
Merkelová;Orbán;49
Merkelová;Trump;19
Merkelová;Bělobrádek;12
Merkelová;David;9
Merkelová;Klaus;9
Merkelová;Soros;47
Merkelová;Macron;85
Merkelová;Hitler;15
Merkelová;Wilderse;18
Merkelová;Juncker;118
Merkelová;Schwarzenberg;10
Merkelová;Von der Leyen;25
Merkelová;Jourová;8
Merkelová;Erdogan;20
Merkelová;Beneš;7
Merkelová;Wilder;16
Merkelová;Makron;18
Merkelová;Stropnický;6
Merkelová;Palacký;7
Merkelová;Bakalův;7
Merkelová;Obama;6
Merkelová;Poche;6
Merkelová;Pelikán;8
Merkelová;Johansson;13
Merkelová;Marx;8
Merkelová;Michel;6
Merkelová;Clinton;6
Merkelová;Diallo;15
Merkelová;Lenin;8
Merkelová;M;6
Merkelová;Tayyip Erdoğan;11
Orbán;Trump;17
Orbán;Havlíček;7
Orbán;Havel;6
Orbán;Vojtěch;6
Orbán;Klaus;10
Orbán;Soros;43
Orbán;Macron;38
Orbán;Wilderse;17
Orbán;Juncker;35
Orbán;Von der Leyen;9
Orbán;Jourová;18
Orbán;Petříček;6
Orbán;Moravec;9
Orbán;Pekarová;9
Orbán;Dvořák;8
Orbán;Wilder;16
Orbán;Benešová;6
Orbán;Makron;10
Orbán;Palacký;11
Orbán;Pelikán;7
Orbán;Kurz;9
Orbán;Matovič;10
Orbán;Brežněv;8
Orbán;Wollner;6
Orbán;Morawiecki;10
Orbán;Pellegrini;8
Orbán;Bek;6
Schillerová;Trump;10
Schillerová;Havlíček;42
Schillerová;Havel;6
Schillerová;Maláčová;27
Schillerová;Vojtěch;36
Schillerová;Klaus;8
Schillerová;Prymula;8
Schillerová;Jourová;6
Schillerová;Petříček;7
Schillerová;Hřib;8
Schillerová;Zaorálek;6
Schillerová;Benešová;12
Schillerová;Brabec;17
Schillerová;Stanjura;9
Schillerová;Toman;6
Schillerová;Dostálová;14
Schillerová;Plaga;12
Schillerová;Metnar;7
Schillerová;Kreml;7
Schillerová;Hnilička;6
Schillerová;Nacher;6
Schillerová;Dzurilla;6
Trump;Havel;6
Trump;Maláčová;6
Trump;Klaus;8
Trump;Bartoš;11
Trump;Soros;8
Trump;Macron;9
Trump;Hitler;7
Trump;Wilderse;8
Trump;Masaryk;8
Trump;Juncker;7
Trump;Schwarzenberg;6
Trump;Moravec;12
Trump;Dvořák;10
Trump;Erdogan;10
Trump;Zaorálek;6
Trump;Wilder;6
Trump;Makron;8
Trump;BIDEN;20
Trump;Biden;15
Trump;Stalin;6
Trump;Obama;23
Trump;Clinton;19
Trump;Floyd;8
Trump;Asad;7
Trump;Kurás;6
Trump;Trumpův;6
Trump;Kurase;6
Trump;Clintonovou;9
Trump;Clintonové;8
Havlíček;Havel;8
Havlíček;Maláčová;16
Havlíček;Vojtěch;28
Havlíček;Blatný;10
Havlíček;Prymula;10
Havlíček;Von der Leyen;6
Havlíček;Petříček;10
Havlíček;Hřib;9
Havlíček;Zaorálek;6
Havlíček;Benešová;14
Havlíček;Brabec;20
Havlíček;Stanjura;8
Havlíček;Toman;8
Havlíček;Dostálová;18
Havlíček;Plaga;12
Havlíček;Síkela;6
Havlíček;Metnar;7
Havlíček;Kreml;12
Havlíček;Nováková;6
Havlíček;Hnilička;8
Havlíček;Nacher;10
Havlíček;Dzurilla;9
Bělobrádek;Havel;11
Bělobrádek;Masaryk;6
Bělobrádek;Jurečka;7
Bělobrádek;Beneš;7
Bělobrádek;Stropnický;7
Bělobrádek;Herman;27
Bělobrádek;Kobza;7
Bělobrádek;Pelikán;6
Bělobrádek;Chovanec;8
Bělobrádek;Wollner;6
Bělobrádek;Špidla;8
Bělobrádek;Tomin;8
Bělobrádek;Becher;10
Bělobrádek;Posselt;6
Bělobrádek;Schneider;9
Bělobrádek;Brand;10
Bělobrádek;Schmidt;6
Havel;Maláčová;7
Havel;Vojtěch;7
Havel;Klaus;24
Havel;Masaryk;14
Havel;Schwarzenberg;17
Havel;Petříček;8
Havel;Bakala;10
Havel;Plaga;7
Havel;Poche;6
Havel;Kobza;7
Havel;Topolánek;6
Havel;Halík;6
Havel;Pithart;7
Maláčová;Vojtěch;17
Maláčová;Bartoš;6
Maláčová;Prymula;7
Maláčová;Petříček;10
Maláčová;Šafránková;11
Maláčová;Kovanda;6
Maláčová;Dostálová;7
Maláčová;Plaga;9
Maláčová;Marksa;6
Vojtěch;Bartoš;8
Vojtěch;Prymula;21
Vojtěch;Von der Leyen;6
Vojtěch;Petříček;13
Vojtěch;Šafránková;8
Vojtěch;Šojdrová;7
Vojtěch;Benešová;7
Vojtěch;Brabec;13
Vojtěch;Dostálová;13
Vojtěch;Plaga;13
Vojtěch;Arenberger;6
Vojtěch;Hnilička;6
Vojtěch;Nacher;7
Vojtěch;Dzurilla;6
David;Wilderse;36
David;Von der Leyen;6
David;Erdogan;6
David;Nos;44
David;Křeček;15
David;Šojdrová;6
David;Wilder;13
David;Hrnčíř;29
David;Redl;14
David;Blaško;72
David;Novák;16
David;Doležal;34
David;Novotný;43
David;Kobza;6
David;Horák;29
David;Beran;7
David;Hahnova;43
David;Dopita;44
David;HENNER;43
David;Paul;43
David;Schmeidler;43
David;Atkinson;13
David;Jakl;17
David;Běrský;37
David;Pošarová;29
David;Konečný;6
David;Vašíček;31
David;Schubert;29
David;Lukeš;29
David;Čermák;29
David;Pupava;29
David;DICKFELD;29
David;Mitterwald;29
David;Vostenak;29
David;Krpálek;14
David;Švarc;14
David;Kocman;16
David;Kula;16
David;Zahradníček;14
David;Pán;14
David;Valsamisová;14
David;Kufa;14
David;Nimrichter;14
David;Hauzner;14
David;Pajgerová;14
David;Vraj;14
David;Obdržálek;13
Klaus;Bartoš;11
Klaus;Juncker;6
Klaus;Prymula;6
Klaus;Schwarzenberg;7
Klaus;Foldyna;11
Klaus;Gazdík;6
Klaus;Feri;9
Klaus;Klaus ml.;13
Klaus;Jedlička;9
Klaus;Šlachta;8
Klaus;Hannan;9
Klaus;Bobošíková;6
Klaus;Klause;10
Bartoš;Soros;7
Bartoš;Wilderse;12
Bartoš;Rakušan;22
Bartoš;Schwarzenberg;8
Bartoš;Foldyna;13
Bartoš;Jurečka;16
Bartoš;Pekarová;17
Bartoš;Adamová;18
Bartoš;Gazdík;14
Bartoš;Bakala;7
Bartoš;Feri;39
Bartoš;Šojdrová;22
Bartoš;Rakoušan;6
Bartoš;Farský;6
Bartoš;Klaus ml.;16
Bartoš;Michálek;11
Bartoš;Výborný;14
Bartoš;Kupka;13
Bartoš;Šlachta;14
Bartoš;Kovář;11
Bartoš;Šípový;19
Bartoš;Ferjenčík;10
