Source,Target,Weight
Le Pen,Le Penová,3
Le Pen,DAVID,7
Le Pen,DOPITA,7
Le Pen,HRNČÍŘ,7
Le Pen,PUPAVOVÁ,7
Le Pen,BLAŠKO,7
Le Pen,BĚRSKÝ,7
Le Pen,DICKFELD,7
Le Pen,HAHNOVÁ,7
Le Pen,HENNER,7
Le Pen,LUKEŠ,7
Le Pen,NOVOTNÝ,7
Le Pen,PAUL,7
Le Pen,SCHUBERT,7
Le Pen,VAŠÍČEK,7
Le Pen,VOSTENAK,7
Le Pen,DOLEŽAL,7
Le Pen,HORÁK,7
Le Pen,MITTERWALD,7
Le Pen,NOS,7
Le Pen,POŠAROVÁ,7
Le Pen,SCHMEIDLER,7
Le Pen,ČERMÁK,7
Le Pen,OKAMURA,6
Havla,Klause,4
Havla,Havel,6
Klause,Klaus,3
Klause,Zemanovi,3
Klause,Havel,4
Klause,Okamury,3
Juncker,Macron,14
Juncker,Merkelová,22
Juncker,Orbán,4
Juncker,Soros,13
Kalousek,Fiala,6
Kalousek,Kalouska,4
Kalousek,Bartoš,3
Kalousek,Gazdík,3
Klaus,Fiala,3
Klaus,Klaus ml,3
Trumpa,Macron,3
Trumpa,Trump,4
Trumpa,Macrona,3
Macron,Merkelová,16
Macron,Wildersem,3
Macron,Orbán,4
Macron,Soros,8
Macron,Salviniho,3
Macron,Macrona,7
Merkelová,Orbán,5
Merkelová,Soros,13
Havlíček,Schillerovou,5
Havlíček,Dostálová,3
Havlíček,Havlíčkem,5
Havlíček,Maláčovou,3
Havlíček,Schillerové,4
Havlíček,Dzurilla,3
Masaryka,Masaryk,3
Fiala,Kalouska,3
Fiala,Benešové,4
Fiala,Skopeček,3
Fiala,Bartoš,3
Fiala,Mynáře,3
Fiala,Gazdík,3
Fiala,Pikal,4
Wildersem,Orbán,3
Wildersem,Wilders,4
Wildersem,Le Penovou,4
Wildersem,Orbánem,4
Wildersem,DAVID,7
Wildersem,DOPITA,7
Wildersem,HRNČÍŘ,7
Wildersem,PUPAVOVÁ,7
Wildersem,BLAŠKO,7
Wildersem,BĚRSKÝ,7
Wildersem,DICKFELD,7
Wildersem,HAHNOVÁ,7
Wildersem,HENNER,7
Wildersem,LUKEŠ,7
Wildersem,NOVOTNÝ,7
Wildersem,PAUL,7
Wildersem,SCHUBERT,7
Wildersem,VAŠÍČEK,7
Wildersem,VOSTENAK,7
Wildersem,DOLEŽAL,7
Wildersem,HORÁK,7
Wildersem,MITTERWALD,7
Wildersem,NOS,7
Wildersem,POŠAROVÁ,7
Wildersem,SCHMEIDLER,7
Wildersem,ČERMÁK,7
Wildersem,OKAMURA,6
Zemanovi,Polčák,3
Johnson,Johnsona,3
Orbán,Soros,4
Orbán,Orbána,3
Orbán,Pellegrini,3
Staněk,Staňka,5
Hamáčka,Staňka,3
Hamáčka,Hamáčkem,4
Hamáčka,Šmarda,4
Hamáčka,Šmardy,3
Schillerovou,Havlíčkem,3
Schillerovou,Maláčovou,4
Schillerovou,Schillerové,3
Schillerovou,Benešovou,3
Schillerovou,Kremlíka,3
David,Kolaja,3
David,Blaško,8
Zemanem,Merkelové,3
Zemanem,Jágr,4
Moravce,Moravec,3
Dostálová,Havlíčkem,3
Dostálová,Nacher,3
Mac,Mae,23
Soukupa,Soukup,3
Salviniho,Erdogan,3
Salviniho,Macrona,3
Salviniho,Merkelové,3
Salviniho,Le Penové,4
Jourová,Jourové,3
Staňka,Šmarda,4
Staňka,Šmardy,3
Šojdrová,Zahradil,3
Šojdrová,Zdechovský,8
Šojdrová,Polčák,3
Šojdrová,Niedermayer,3
Šojdrová,Svoboda,6
Šojdrová,Charanzová,3
Šojdrová,Pospíšil,3
Šojdrová,Tošenovský,3
Scheinherr,Hlaváček,5
Scheinherr,Hlubuček,3
Zahradil,Zdechovský,3
Zahradil,Polčák,3
Zahradil,Niedermayer,3
Zahradil,Charanzová,3
Zahradil,Pospíšil,3
Zahradil,Tošenovský,3
Zdechovský,Polčák,3
Zdechovský,Niedermayer,3
Zdechovský,Svoboda,5
Zdechovský,Charanzová,3
Zdechovský,Pospíšil,3
Zdechovský,Tošenovský,3
Erdogan,Erdogana,3
Jakla,Feriho,3
Havlíčkem,Schillerové,5
Havlíčkem,Nacher,3
Anderson Land Use,Niskanen,17
Benešová,Kněžínek,3
Horákové,Horáková,6
Benešové,Mynáře,3
Benešové,Pikal,3
Polčák,Niedermayer,3
Polčák,Charanzová,3
Polčák,Pospíšil,3
Polčák,Tošenovský,3
Vojtěch,Brabec,3
Vojtěch,Brabcem,3
Koněva,Koněv,5
Michálka,Michálek,3
Niedermayer,Charanzová,3
Niedermayer,Pospíšil,3
Niedermayer,Tošenovský,3
Sorose,Dlabajová,4
Sorose,Charanzová,4
Sorose,Telička,4
Sorose,Ježek,4
Dlabajová,Charanzová,9
Dlabajová,Telička,6
Dlabajová,Ježek,6
Merkelové,Jágr,3
Brabec,Brabcem,3
Wilders,Le Penová,3
Wilders,OKAMURA,4
Burnside,Christensen,13
Charanzová,Telička,6
Charanzová,Pospíšil,3
Charanzová,Tošenovský,3
Charanzová,Ježek,6
Šmarda,Šmardy,4
Kolaja,Gregorová,4
Plaga,Plagy,3
Blaško,Le Penová,3
Bartoš,Gazdík,3
Mynář,Mynáře,3
Mynáře,Pikal,3
Válková,Válkovou,3
Vondráčka,Kuberu,4
Telička,Ježek,6
DAVID,DOPITA,8
DAVID,HRNČÍŘ,8
DAVID,PUPAVOVÁ,8
DAVID,BLAŠKO,8
DAVID,BĚRSKÝ,8
DAVID,DICKFELD,8
DAVID,HAHNOVÁ,8
DAVID,HENNER,8
DAVID,LUKEŠ,8
DAVID,NOVOTNÝ,8
DAVID,PAUL,8
DAVID,SCHUBERT,8
DAVID,VAŠÍČEK,8
DAVID,VOSTENAK,8
DAVID,DOLEŽAL,8
DAVID,HORÁK,8
DAVID,MITTERWALD,8
DAVID,NOS,8
DAVID,POŠAROVÁ,8
DAVID,SCHMEIDLER,8
DAVID,ČERMÁK,8
DOPITA,HRNČÍŘ,8
DOPITA,PUPAVOVÁ,8
DOPITA,BLAŠKO,8
DOPITA,BĚRSKÝ,8
DOPITA,DICKFELD,8
DOPITA,HAHNOVÁ,8
DOPITA,HENNER,8
DOPITA,LUKEŠ,8
DOPITA,NOVOTNÝ,8
DOPITA,PAUL,8
DOPITA,SCHUBERT,8
DOPITA,VAŠÍČEK,8
DOPITA,VOSTENAK,8
DOPITA,DOLEŽAL,8
DOPITA,HORÁK,8
DOPITA,MITTERWALD,8
DOPITA,NOS,8
DOPITA,POŠAROVÁ,8
DOPITA,SCHMEIDLER,8
DOPITA,ČERMÁK,8
HRNČÍŘ,PUPAVOVÁ,8
HRNČÍŘ,BLAŠKO,8
HRNČÍŘ,BĚRSKÝ,8
HRNČÍŘ,DICKFELD,8
HRNČÍŘ,HAHNOVÁ,8
HRNČÍŘ,HENNER,8
HRNČÍŘ,LUKEŠ,8
HRNČÍŘ,NOVOTNÝ,8
HRNČÍŘ,PAUL,8
HRNČÍŘ,SCHUBERT,8
HRNČÍŘ,VAŠÍČEK,8
HRNČÍŘ,VOSTENAK,8
HRNČÍŘ,DOLEŽAL,8
HRNČÍŘ,HORÁK,8
HRNČÍŘ,MITTERWALD,8
HRNČÍŘ,NOS,8
HRNČÍŘ,POŠAROVÁ,8
HRNČÍŘ,SCHMEIDLER,8
HRNČÍŘ,ČERMÁK,8
PUPAVOVÁ,BLAŠKO,8
PUPAVOVÁ,BĚRSKÝ,8
PUPAVOVÁ,DICKFELD,8
PUPAVOVÁ,HAHNOVÁ,8
PUPAVOVÁ,HENNER,8
PUPAVOVÁ,LUKEŠ,8
PUPAVOVÁ,NOVOTNÝ,8
PUPAVOVÁ,PAUL,8
PUPAVOVÁ,SCHUBERT,8
PUPAVOVÁ,VAŠÍČEK,8
PUPAVOVÁ,VOSTENAK,8
PUPAVOVÁ,DOLEŽAL,8
PUPAVOVÁ,HORÁK,8
PUPAVOVÁ,MITTERWALD,8
PUPAVOVÁ,NOS,8
PUPAVOVÁ,POŠAROVÁ,8
PUPAVOVÁ,SCHMEIDLER,8
PUPAVOVÁ,ČERMÁK,8
BLAŠKO,BĚRSKÝ,8
BLAŠKO,DICKFELD,8
BLAŠKO,HAHNOVÁ,8
BLAŠKO,HENNER,8
BLAŠKO,LUKEŠ,8
BLAŠKO,NOVOTNÝ,8
BLAŠKO,PAUL,8
BLAŠKO,SCHUBERT,8
BLAŠKO,VAŠÍČEK,8
BLAŠKO,VOSTENAK,8
BLAŠKO,DOLEŽAL,8
BLAŠKO,HORÁK,8
BLAŠKO,MITTERWALD,8
BLAŠKO,NOS,8
BLAŠKO,POŠAROVÁ,8
BLAŠKO,SCHMEIDLER,8
BLAŠKO,ČERMÁK,8
BĚRSKÝ,DICKFELD,8
BĚRSKÝ,HAHNOVÁ,8
BĚRSKÝ,HENNER,8
BĚRSKÝ,LUKEŠ,8
BĚRSKÝ,NOVOTNÝ,8
BĚRSKÝ,PAUL,8
BĚRSKÝ,SCHUBERT,8
BĚRSKÝ,VAŠÍČEK,8
BĚRSKÝ,VOSTENAK,8
BĚRSKÝ,DOLEŽAL,8
BĚRSKÝ,HORÁK,8
BĚRSKÝ,MITTERWALD,8
BĚRSKÝ,NOS,8
BĚRSKÝ,POŠAROVÁ,8
BĚRSKÝ,SCHMEIDLER,8
BĚRSKÝ,ČERMÁK,8
DICKFELD,HAHNOVÁ,8
DICKFELD,HENNER,8
DICKFELD,LUKEŠ,8
DICKFELD,NOVOTNÝ,8
DICKFELD,PAUL,8
DICKFELD,SCHUBERT,8
DICKFELD,VAŠÍČEK,8
DICKFELD,VOSTENAK,8
DICKFELD,DOLEŽAL,8
DICKFELD,HORÁK,8
DICKFELD,MITTERWALD,8
DICKFELD,NOS,8
DICKFELD,POŠAROVÁ,8
DICKFELD,SCHMEIDLER,8
DICKFELD,ČERMÁK,8
HAHNOVÁ,HENNER,8
HAHNOVÁ,LUKEŠ,8
HAHNOVÁ,NOVOTNÝ,8
HAHNOVÁ,PAUL,8
HAHNOVÁ,SCHUBERT,8
HAHNOVÁ,VAŠÍČEK,8
HAHNOVÁ,VOSTENAK,8
HAHNOVÁ,DOLEŽAL,8
HAHNOVÁ,HORÁK,8
HAHNOVÁ,MITTERWALD,8
HAHNOVÁ,NOS,8
HAHNOVÁ,POŠAROVÁ,8
HAHNOVÁ,SCHMEIDLER,8
HAHNOVÁ,ČERMÁK,8
HENNER,LUKEŠ,8
HENNER,NOVOTNÝ,8
HENNER,PAUL,8
HENNER,SCHUBERT,8
HENNER,VAŠÍČEK,8
HENNER,VOSTENAK,8
HENNER,DOLEŽAL,8
HENNER,HORÁK,8
HENNER,MITTERWALD,8
HENNER,NOS,8
HENNER,POŠAROVÁ,8
HENNER,SCHMEIDLER,8
HENNER,ČERMÁK,8
LUKEŠ,NOVOTNÝ,8
LUKEŠ,PAUL,8
LUKEŠ,SCHUBERT,8
LUKEŠ,VAŠÍČEK,8
LUKEŠ,VOSTENAK,8
LUKEŠ,DOLEŽAL,8
LUKEŠ,HORÁK,8
LUKEŠ,MITTERWALD,8
LUKEŠ,NOS,8
LUKEŠ,POŠAROVÁ,8
LUKEŠ,SCHMEIDLER,8
LUKEŠ,ČERMÁK,8
NOVOTNÝ,PAUL,8
NOVOTNÝ,SCHUBERT,8
NOVOTNÝ,VAŠÍČEK,8
NOVOTNÝ,VOSTENAK,8
NOVOTNÝ,DOLEŽAL,8
NOVOTNÝ,HORÁK,8
NOVOTNÝ,MITTERWALD,8
NOVOTNÝ,NOS,8
NOVOTNÝ,POŠAROVÁ,8
NOVOTNÝ,SCHMEIDLER,8
NOVOTNÝ,ČERMÁK,8
PAUL,SCHUBERT,8
PAUL,VAŠÍČEK,8
PAUL,VOSTENAK,8
PAUL,DOLEŽAL,8
PAUL,HORÁK,8
PAUL,MITTERWALD,8
PAUL,NOS,8
PAUL,POŠAROVÁ,8
PAUL,SCHMEIDLER,8
PAUL,ČERMÁK,8
SCHUBERT,VAŠÍČEK,8
SCHUBERT,VOSTENAK,8
SCHUBERT,DOLEŽAL,8
SCHUBERT,HORÁK,8
SCHUBERT,MITTERWALD,8
SCHUBERT,NOS,8
SCHUBERT,POŠAROVÁ,8
SCHUBERT,SCHMEIDLER,8
SCHUBERT,ČERMÁK,8
VAŠÍČEK,VOSTENAK,8
VAŠÍČEK,DOLEŽAL,8
VAŠÍČEK,HORÁK,8
VAŠÍČEK,MITTERWALD,8
VAŠÍČEK,NOS,8
VAŠÍČEK,POŠAROVÁ,8
VAŠÍČEK,SCHMEIDLER,8
VAŠÍČEK,ČERMÁK,8
VOSTENAK,DOLEŽAL,8
VOSTENAK,HORÁK,8
VOSTENAK,MITTERWALD,8
VOSTENAK,NOS,8
VOSTENAK,POŠAROVÁ,8
VOSTENAK,SCHMEIDLER,8
VOSTENAK,ČERMÁK,8
DOLEŽAL,HORÁK,8
DOLEŽAL,MITTERWALD,8
DOLEŽAL,NOS,8
DOLEŽAL,POŠAROVÁ,8
DOLEŽAL,SCHMEIDLER,8
DOLEŽAL,ČERMÁK,8
HORÁK,MITTERWALD,8
HORÁK,NOS,8
HORÁK,POŠAROVÁ,8
HORÁK,SCHMEIDLER,8
HORÁK,ČERMÁK,8
MITTERWALD,NOS,8
MITTERWALD,POŠAROVÁ,8
MITTERWALD,SCHMEIDLER,8
MITTERWALD,ČERMÁK,8
NOS,POŠAROVÁ,8
NOS,SCHMEIDLER,8
NOS,ČERMÁK,8
POŠAROVÁ,SCHMEIDLER,8
POŠAROVÁ,ČERMÁK,8
SCHMEIDLER,ČERMÁK,8
Dzurilla,Nacher,3
Pospíšil,Tošenovský,3
Benešovou,Kremlíka,3
Havlíčka,Kremlíka,3
Adamová,Pekarová,6
