Source,Target,Weight
ČSSD;České televize;0,0002213466731595024
ČSSD;Juncker;0,00023076568052799186
ČSSD;NKÚ;0,0002582377853527528
ČSSD;Petříček;0,0007592190889370933
ČSSD;MPSV;0,00022833656810138144
ČSSD;Soros;0,0003517617400480741
ČSSD;David;0,0003517617400480741
ČSSD;Nejvyšší kontrolní úřad;0,0007655990812811025
ČSSD;Svobodní;0,00032866627226713996
ČSSD;Úřad vlády;0,00039439952672056796
ČSSD;Staněk;0,0009490238611713665
ČSSD;Islámský stát;0,00040672451193058567
ČSSD;Wilderse;0,00020336225596529286
ČSSD;Sobotka;0,0004198446574767337
ČSSD;Brusel;0,0004487994614406462
ČSSD;Šmarda;0,0010444283763155783
ČSSD;Svoboda;0,00041715334556983145
ČSSD;Erdogan;0,0003470715835140998
ČSSD;Ministerstvo životního prostředí;0,0002603036876355748
ČSSD;Staňka;0,0007230657989877079
ČSSD;Charanzová;0,00037725172121097803
ČSSD;Ministerstvo vnitra;0,00047156465151372253
ČSSD;Ministerstvo pro místní rozvoj;0,000295799645040426
ČSSD;Šojdrová;0,0003098853424233034
ČSSD;Dzurilla;0,00020659022828220226
ČSSD;Dlabajová;0,0004131804565644045
ČSSD;OKD;0,00021691973969631235
ČSSD;Varšavská smlouva;0,00021691973969631235
ČSSD;ČTK;0,00032537960954446855
ČSSD;Hrnčíř;0,00032537960954446855
ČSSD;Bruselská elita;0,00034250485215207214
ČSSD;Volný;0,00024102193299590263
ČSSD;Čunek;0,00024102193299590263
ČSSD;ENF;0,00024102193299590263
ČSSD;Blaško;0,00036153289949385393
ČSSD;České televizi;0,00036153289949385393
ČSSD;Nejvyšší soud;0,00024102193299590263
ČSSD;Zaorálek;0,00038279954064055117
ČSSD;Jaklo;0,00025519969376036747
ČSSD;Evropa národů a svobody;0,00025519969376036747
ČSSD;Česká pošta;0,00025519969376036747
ČSSD;Google;0,00025519969376036747
ČSSD;Polčák;0,00027114967462039046
ČSSD;TV Prima;0,00027114967462039046
ČSSD;Rada pro výzkum vývoj a inovace;0,00043383947939262476
ČSSD;Hnutí ANO;0,00043383947939262476
ČSSD;Parlamentní listy;0,00028922631959508316
ČSSD;Pospíšil;0,00028922631959508316
ČSSD;Klaus ml;0,0003098853424233034
ČSSD;Rada ČTK;0,0003098853424233034
ČSSD;Prouza;0,0003098853424233034
ČSSD;Němcová;0,0003098853424233034
ČSSD;Ministerstvo práce a sociálních věcí;0,0006197706848466068
ČSSD;Centre Pompidou;0,0003337226764558652
ČSSD;České pošty;0,0005005840146837978
ČSSD;Univerzity Karlovy;0,0006674453529117303
ČSSD;Svoboda a přímá demokracie;0,0010011680293675956
ČSSD;Gajdůšková;0,0010011680293675956
ČSSD;Facebook;0,0003337226764558652
ČSSD;DVTV;0,00036153289949385393
ČSSD;ID;0,00036153289949385393
ČSSD;Národní galerie;0,0005422993492407809
ČSSD;Foldyna;0,0007887990534411359
ČSSD;ČSÚ;0,00039439952672056796
ČSSD;ALDE;0,000591599290080852
ČSSD;Veselý;0,000591599290080852
ČSSD;Lega;0,0004338394793926247
ČSSD;ČEZu;0,00021691973969631235
ČSSD;Farage;0,00021691973969631235
ČSSD;Blesk;0,00021691973969631235
ČSSD;ÚOHS;0,00021691973969631235
ČSSD;Ministerstvo spravedlnosti;0,0008676789587852494
ČSSD;Kobza;0,00021691973969631235
ČSSD;Kovanda;0,00021691973969631235
ČSSD;IT;0,0004338394793926247
ČSSD;Koudelka;0,00021691973969631235
ČSSD;Český statistický úřad;0,00021691973969631235
ČSSD;Středula;0,0004338394793926247
ČSSD;Identita a demokracie;0,0004338394793926247
ČSSD;Kněžínek;0,00021691973969631235
ČSSD;Telička;0,0006507592190889371
ČSSD;Stanjura;0,0007230657989877079
