n-gram,frekvence
rychnovského okresního výběru vyhodnocen nejlepším,2
okresního výběru vyhodnocen nejlepším hráčem,2
výběru vyhodnocen nejlepším hráčem turnaje,2
radost finále podání titanicu srch,2
liga libe petice proti nesmyslným,2
libe petice proti nesmyslným zákazům,2
petice proti nesmyslným zákazům legálních,2
proti nesmyslným zákazům legálních obranných,2
nesmyslným zákazům legálních obranných prostředků,2
sk pardubičky fk pardubice u8,2
cena gratulace trenéru miloši dvořákovi,1
vašek hloušek hrál senátu již,1
hloušek hrál senátu již 6,1
hrál senátu již 6 lety,1
senátu již 6 lety black,1
již 6 lety black buřiňos,1
6 lety black buřiňos dixieland,1
lety black buřiňos dixieland týniště,1
black buřiňos dixieland týniště orl,1
buřiňos dixieland týniště orl včera,1
dixieland týniště orl včera přijel,1
týniště orl včera přijel již,1
orl včera přijel již součást,1
včera přijel již součást vedení,1
přijel již součást vedení bigbanďat,1
píseň love hurts skupiny nazareth,1
love hurts skupiny nazareth zazpívala,1
hurts skupiny nazareth zazpívala paní,1
skupiny nazareth zazpívala paní ředitelka,1
nazareth zazpívala paní ředitelka skvěle,1
zdeněk srstka odstěhoval sedmi měsících,1
srstka odstěhoval sedmi měsících smrti,1
odstěhoval sedmi měsících smrti karla,1
sedmi měsících smrti karla engela,1
měsících smrti karla engela umřel,1
smrti karla engela umřel další,1
karla engela umřel další kamarád,1
engela umřel další kamarád loh,1
umřel další kamarád loh 1960,1
další kamarád loh 1960 římě,1
kamarád loh 1960 římě herec,1
loh 1960 římě herec desítky,1
