n-gram,frekvence
trestního soudu namísto nedorazila ministryně,1
soudu namísto nedorazila ministryně spravedlnosti,1
namísto nedorazila ministryně spravedlnosti 33,1
nedorazila ministryně spravedlnosti 33 dalších,1
ministryně spravedlnosti 33 dalších vládních,1
spravedlnosti 33 dalších vládních poslanců,1
33 dalších vládních poslanců podpora,1
dalších vládních poslanců podpora pirátů,1
vládních poslanců podpora pirátů nestačila,1
poslanců podpora pirátů nestačila tady,1
podpora pirátů nestačila tady maká,1
vůbec nechápu tyhle moudra nerozdávala,1
nechápu tyhle moudra nerozdávala paní,1
tyhle moudra nerozdávala paní ministrině,1
moudra nerozdávala paní ministrině košili,1
nerozdávala paní ministrině košili obchodníka,1
paní ministrině košili obchodníka o2,1
ministrině košili obchodníka o2 blbý,1
košili obchodníka o2 blbý neumím,1
obchodníka o2 blbý neumím říct,1
o2 blbý neumím říct ministryně,1
blbý neumím říct ministryně století,1
neumím říct ministryně století páry,1
říct ministryně století páry vysokou,1
ministryně století páry vysokou cenu,1
století páry vysokou cenu mobilních,1
páry vysokou cenu mobilních dat,1
vysokou cenu mobilních dat používáme,1
cenu mobilních dat používáme tvrdí,1
mobilních dat používáme tvrdí ministryně,1
dat používáme tvrdí ministryně nováková,1
více než 5 letech vlád,1
než 5 letech vlád ano,1
5 letech vlád ano čssd,1
letech vlád ano čssd patří,1
vlád ano čssd patří stále,1
ano čssd patří stále mobilní,1
čssd patří stále mobilní data,1
patří stále mobilní data česku,1
stále mobilní data česku nejdražším,1
mobilní data česku nejdražším evropě,1
